lang	text	created_at	coordinates.type	coordinates.coordinates.0	coordinates.coordinates.1	timestamp_ms	language_detections.0.confidence	source	place.country_code	place.url	place.country	place.place_type	place.bounding_box.type	place.bounding_box.coordinates.0.0.0	place.bounding_box.coordinates.0.0.1	place.bounding_box.coordinates.0.1.0	place.bounding_box.coordinates.0.1.1	place.bounding_box.coordinates.0.2.0	place.bounding_box.coordinates.0.2.1	place.bounding_box.coordinates.0.3.0	place.bounding_box.coordinates.0.3.1	place.full_name	place.name	id	user.lang	user.statuses_count	user.description	user.friends_count	user.url	user.time_zone	user.name	user.followers_count	user.screen_name	user.location	user.location_geocoding.type	user.location_geocoding.coordinates.0	user.location_geocoding.coordinates.1	user.favourites_count	user.geo_enabled	user.id	user.listed_count
und	@Rosmiester 😂😂😂😂	Tue Mar 15 22:54:17 +0000 2016				1458082457209	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/7093398a4249d151.json	United Kingdom	city	Polygon	-0.351597	51.491866	-0.351597	51.537638	-0.243263	51.537638	-0.243263	51.491866	Ealing, London	Ealing	709875393059266560	en	57953	Editor of @LeftAndCross. Law Student. Labour Party; Law and Leffe beer. Socialist. @BirkbeckLaw @bbklabour Interested in: Housing and Employment Law. Crime too!	3024	http://jonwarner.org/	London	Jon Warner	2339	JonathanRWarner	London, England	Point	-0.1276473	51.5073219	57308	true	1246499706	85
und	Alumnes de 1r de Batxillerat @SantJosepReus gaudint de les vistes des del London Eye. https://t.co/Tp80ou2fyx	Tue Mar 15 23:45:45 +0000 2016				1458085545016	5.41	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/5de8cffc145c486b.json	United Kingdom	city	Polygon	-0.213503	51.512805	-0.213503	51.572068	-0.105303	51.572068	-0.105303	51.512805	Camden Town, London	Camden Town	709888344260517893	ca	1689	Col·legi concertat des d'Educacio Infantil a Batxillerat.\nA Reus, formant ciutadans compromesos, des de 1895.	48		Belgrade	Col·legi Sant Josep	838	SantJosepReus	Raval Robuster, 30-977755703	Point	1.1096617	41.1530559	467	true	2994452189	10
und	@Rosmiester U R	Wed Mar 16 01:01:05 +0000 2016				1458090065315	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	709907303768723456	en-gb	18017	Bookings: myteampaid@gmail.com	189		London	Ets	875	EtsMTP		Point	0	0	15496	true	2735063153	5
pt	@thikos força migo, todos precisamos da cinta modeladora.	Wed Mar 16 13:19:31 +0000 2016				1458134371462	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	710093137218289665	pt	68576	Music, Humanities and Media PhD candidate at Huddersfield. (Anti)Fandom, pop culture, (bad) taste researcher and of course, a (brazilian) sweet transvestite.	840	https://icameven.tumblr.com	Santiago	snap: icameven	836	camisfm	West Yorkshire - UK	Point	-1.76261	53.81081760000001	5882	true	15574203	35
und	La mare que va, quina rasca fa en este poble, @andriu82!	Wed Mar 16 14:03:31 +0000 2016				1458137011797	4.41	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	710104211585945600	es	24291	Shit happens...	847		Madrid	Es Carles Johansson	270	carlauskas	República Bananera de València	Point	0	0	1114	true	82408852	13
und	@SantJosepReus 1r BAT: passejant per Hyde Park, ens hem aturat davant de L'Albert Monument.	Wed Mar 16 14:54:04 +0000 2016				1458140044645	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	710116932272447488	ca	1701	Col·legi concertat des d'Educacio Infantil a Batxillerat.\nA Reus, formant ciutadans compromesos, des de 1895.	48		Belgrade	Col·legi Sant Josep	840	SantJosepReus	Raval Robuster, 30-977755703	Point	1.1096617	41.1530559	468	true	2994452189	10
und	@GavinaLlibres teniu el llibre de la revista 5W ??  Merci :)	Wed Mar 16 16:07:48 +0000 2016				1458144468169	6.49	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json	United Kingdom	city	Polygon	-0.112442	51.5068	-0.112442	51.522161	-0.073379	51.522161	-0.073379	51.5068	City of London, London	City of London	710135485876854785	ca	14801	De pesca, pescando pescados.	432	http://couchoud.es/	Amsterdam	Isabel Couchoud	188	IsabelCouchoud		Point	0	0	399	true	215649979	11
en	@CallumMProckter CURSES	Wed Mar 16 17:07:02 +0000 2016				1458148022094	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/5de8cffc145c486b.json	United Kingdom	city	Polygon	-0.213503	51.512805	-0.213503	51.572068	-0.105303	51.572068	-0.105303	51.512805	Camden Town, London	Camden Town	710150392118693889	en	15003	underground meme dealer, rareheroes, junior designer at @havaslondon. still haven't won any awards. http://valid.x86.fr/ac8eku [ENTP-T]	1376	http://stua.rtfoy.co.uk	Casablanca	foy|al!ce	709	stuart_foy	London	Point	-0.1276473	51.5073219	25357	true	1209682580	31
und	Avui a la biblioteca, un noi ha tornat una quinzena de llibres. Molts PR -600X-, PS, HQ. M'he quedat embadalida.	Wed Mar 16 17:31:02 +0000 2016				1458149462206	6.02	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	England, United Kingdom	England	710156432386232320	ca	2505	Graduada en Informació i Documentació i llicenciada en Dret. Enyorant Catalunya, Montréal i NYC. Treballant a biblioteca universitària @warwicklibrary.	430		Atlantic Time (Canada)	Maria Delmàs	317	mariadelmas	United Kingdom	Point	-3.2765752	54.7023545	783	true	247576407	12
es	@DavidAFC68 @DarrenArsenal1 19-0 Barca	Wed Mar 16 18:08:47 +0000 2016				1458151727039	3.17	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/534d44fc60f378ec.json	United Kingdom	city	Polygon	0.025393	51.613051	0.025393	51.66874	0.096849	51.66874	0.096849	51.613051	Loughton, East	Loughton	710165931784282112	en	20092	Father to a little Princess named Katie-Ella  @Arsenal Season Ticket Holder in the North Bank	1867		London	Jimmy Chilides	9180	Jimmy_Chilides	London, England	Point	-0.1276473	51.5073219	2510	true	210891800	77
pt	FORÇA BARÇA!!!!!!!!!!!!!!!!!!!!!!!	Wed Mar 16 19:01:16 +0000 2016				1458154876183	21.21	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/7f55e839e1715da2.json	United Kingdom	city	Polygon	-0.111476	51.419425	-0.111476	51.509947	-0.029731	51.509947	-0.029731	51.419425	Camberwell, London	Camberwell	710179140251611136	en	4541	New Life, who this? |Força Barça| IG & SC: @iamwardlaw	109	http://newlifewhothis.com		ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ	349	Mistabiyi	London, England	Point	-0.1276473	51.5073219	5	true	704140711399186432	2
es	@FC_BarcelonaTv 6-0 barca	Wed Mar 16 19:18:24 +0000 2016				1458155904579	5.85	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	710183453657006081	en	2082	Arsenal fan, animal lovers and football fans all welcome, in fact, just follow me. \nFoundation degree Animal Management and Conservation- Kingston University	860			Andrew Ormerod	388	AndrewOrmerod1	"Surrey, England "	Point	-0.5599501	51.31475930000001	457	true	554712471	0
pt	4-1 Barcelona	Wed Mar 16 19:19:22 +0000 2016				1458155962557	12.28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/038247c1b5bb34c9.json	United Kingdom	city	Polygon	-0.033551	51.436221	-0.033551	51.506788	0.06353	51.506788	0.06353	51.436221	Greenwich, London	Greenwich	710183696834433024	en	9986	Bournemouth	137		London	Kazz	280	KazzSMM	London	Point	-0.1276473	51.5073219	2089	true	635531044	2
en	Fuck Barca!!!	Wed Mar 16 19:20:44 +0000 2016				1458156044605	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06b9691f34c91d1c.json	United Kingdom	city	Polygon	-0.170246	51.564585	-0.170246	51.611218	-0.034078	51.611218	-0.034078	51.564585	Tottenham, London	Tottenham	710184040968617985	en	27102	24 and still breathing...	171		London	Keith	287	SimmzOBT	Somewhere in Haringey...	Point	-0.1109709	51.5906113	3114	true	417008733	3
und	"#WeWantTen, @FCBarcelona."	Wed Mar 16 19:29:59 +0000 2016				1458156599553	4.65	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/537b8c5518197832.json	United Kingdom	city	Polygon	-0.18576	51.604519	-0.18576	51.686032	-0.012567	51.686032	-0.012567	51.604519	Enfield, London	Enfield	710186368589307904	en	122541	28-year-old Enfieldian. A poor man's Michael Dawson. Love a good pun. Love a bad pun even more. Product Exec for ESPN. #COYS	570	http://www.chicagotribune.com/news/columnists/chi-schmich-sunscreen-column-column.html	London	Rich Arrowsmith	2532	RichArrowsmith	Enfield, London	Point	-0.0807119	51.6522994	313	true	55842641	61
es	Visca Barca💙❤️	Wed Mar 16 19:37:40 +0000 2016				1458157060314	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	710188301160980482	en	30585	امات الحب عشاقاَ.. وحب برشلونة أحياني.. ولو خيرت في وطن . . لـ قلت بـرشـلـونـة كل أوطاني♡ THREE	278			سعود عبدالعزيز	634	SABuloushi	Brighton, England	Point	-0.137163	50.82253000000001	766	true	427756233	7
und	Barcelona v Arsenal🔥⚽️	Wed Mar 16 19:40:39 +0000 2016				1458157239643	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/135989ad972a5d9d.json	United Kingdom	city	Polygon	-0.080526	51.343417	-0.080526	51.445223	0.133124	51.445223	0.133124	51.343417	Bromley, London	Bromley	710189053321338880	en	8423	palace // 18	424			cier	294	CieronHem	Bromley, London	Point	0.013156	51.406025	8707	true	2269805037	2
es	4-0 barca	Wed Mar 16 19:43:32 +0000 2016				1458157412186	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/01c7de39d50eab15.json	United Kingdom	city	Polygon	0.140821	51.500544	0.140821	51.62063	0.280358	51.62063	0.280358	51.500544	Romford, London	Romford	710189777019133953	en	2805	insta elz_scott24	269			Elliot	260	BIGelz24		Point	0	0	852	true	1374782156	0
in	COYG\nCOYG\n(visca el barça)\nCOYG	Wed Mar 16 19:44:34 +0000 2016				1458157474465	9.24	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/1c3680c48401e703.json	United Kingdom	city	Polygon	-0.523333	51.378382	-0.523333	51.460781	-0.381669	51.460781	-0.381669	51.378382	Staines-upon-Thames, South East	Staines-upon-Thames	710190038236176384	en	36436	close but no cigar, dyone	293		London	Shibaman	392	IshaqKai	England	Point	-0.540240236617432	52.7954791	1665	true	730890524	12
es	Vamos @FCBarcelona ⚽️🏆 #FCBArsenal	Wed Mar 16 19:46:23 +0000 2016				1458157583891	4.03	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/00486f39ae8bd30d.json	United Kingdom	city	Polygon	0.010398	51.543815	0.010398	51.626165	0.147328	51.626165	0.147328	51.543815	Ilford, London	Ilford	710190497202094080	en	2815	Wife, mother, Anglican, admin & HR professional, into West Ham, Barca, London Lions basketball, F1, Winnipeg Jets ice hockey, 80s music & constant dieting!	381		London	Linda Hodges	200	bubs63		Point	0	0	1558	true	55006824	11
und	"#COYG #barcelonaarsenal"	Wed Mar 16 19:47:15 +0000 2016				1458157635736	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/50a7ed3afa19385c.json	United Kingdom	city	Polygon	-0.514092	51.72224	-0.514092	51.782319	-0.421047	51.782319	-0.421047	51.72224	Hemel Hempstead, East	Hemel Hempstead	710190714655805444	en	3042	love everything about the @Arsenal its the best team on the planet i follow bk all gooners aswell #goonerfamily #1977 #wwe #marvel #gameofthrones #yazoo	1900			Ian ⚽️AFC ⚽️ Fox	1875	ifoxy1977	"Death Star,Space "	Point	0	0	218	true	354378446	6
es	Vamos Barca!! 🇪🇸❤️	Wed Mar 16 19:58:00 +0000 2016				1458158280419	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/0d9d47ccd2370380.json	United Kingdom	city	Polygon	-0.100615	51.681067	-0.100615	51.755575	-0.010847	51.755575	-0.010847	51.681067	Broxbourne, East	Broxbourne	710193418652278786	en	26601		897		Amsterdam	Becki	1584	xbeckisatchell	Hertfordshire	Point	-0.0978551422452396	51.8400523	6827	true	429993187	8
es	Ahhh Barca	Wed Mar 16 20:04:17 +0000 2016				1458158657315	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb1d4cd2329c3a8.json	United Kingdom	city	Polygon	-0.65807	51.687386	-0.65807	51.726722	-0.581426	51.726722	-0.581426	51.687386	Chesham, South East	Chesham	710194999468695554	en	19684	18 years old. Chesham Clarets football. Ellie ❤️	828		London	Josh	1158	jhayes1998	"We go where nobody knows "	Point	0	0	1256	true	97874589	8
es	Barca	Wed Mar 16 20:04:29 +0000 2016				1458158669090	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/01c7de39d50eab15.json	United Kingdom	city	Polygon	0.140821	51.500544	0.140821	51.62063	0.280358	51.62063	0.280358	51.500544	Romford, London	Romford	710195048856621057	en	4942	66 y old ,season ticket holder,life time at upton park	2379			ernie morgan	2297	claretandblue	romford	Point	0.178319	51.577076	3138	true	120079866	26
pt	1-0 Neymar #barca #UCL #FCBvAFC	Wed Mar 16 20:05:15 +0000 2016				1458158715765	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/26b0db32cfda0432.json	United Kingdom	city	Polygon	-0.06111	51.549969	-0.06111	51.648542	0.023642	51.648542	0.023642	51.549969	Walthamstow, London	Walthamstow	710195244625752066	en-gb	536		126		London	Tahir Iqbal	33	Tahir_E17	Walthamstow, London	Point	-0.0173437	51.5901769	7	true	3655921173	3
pt	NEYMAR 1-0 TO BARCELONA#UCL	Wed Mar 16 20:05:19 +0000 2016				1458158719585	5.12	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/695b360b8171c433.json	United Kingdom	city	Polygon	-0.019481	51.525469	-0.019481	51.564174	0.069473	51.564174	0.069473	51.525469	Stratford, London	Stratford	710195260647940096	en	6517	Massive Blues Fan And Easy Going With Everyone.Follow Me & I Will Follow U Back.	1982	http://www.Omar24.co.uk		Special One	948	omar_abdulle	East London	Point	-0.1277583	51.5073509	1488	true	904936736	1
en	"#MontserratMonastery #Barcelona #Spain @ Montserrat Monastery Barcelona Spain https://t.co/B7VzDtiKhn"	Wed Mar 16 20:05:46 +0000 2016	Point	-0.28481718	51.55513709	1458158746633	5.82	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	GB	https://api.twitter.com/1.1/geo/id/5524b796309058b5.json	United Kingdom	city	Polygon	-0.336055	51.527592	-0.336055	51.602799	-0.190226	51.602799	-0.190226	51.527592	Brent, London	Brent	710195374095515648	en	416	Proud Indian!!!	19		Chennai	Srinath Musinipally	19	srinathfx	london	Point	-0.1276473	51.5073219	1	true	146729134	1
es	Barca!!!!!!!!!!!!!!!!!!!!!!	Wed Mar 16 20:08:31 +0000 2016				1458158911836	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	710196067007074304	en	4978		3367			Charisse Burchett	958	Charbrevolution		Point	0	0	3413	true	3655550867	13
und	@GavinaLlibres https://t.co/KtHoweFqry Aquest llibre, el pots comprar online, pero he llegit que ja l'estan enviant a llibreries :)	Wed Mar 16 20:10:47 +0000 2016				1458159047344	6.27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	England, United Kingdom	England	710196635368869888	ca	14804	De pesca, pescando pescados.	434	http://couchoud.es/	Amsterdam	Isabel Couchoud	188	IsabelCouchoud		Point	0	0	400	true	215649979	11
en	JUVENTUUUUUSSSSSSSSSSSWW CUARDRADOOOOOOOOOO!!!!!!\n\nJUVENTUS UCL CHAMPIONS COMFIRMMEDDDDD	Wed Mar 16 20:15:59 +0000 2016				1458159359660	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/534d44fc60f378ec.json	United Kingdom	city	Polygon	0.025393	51.613051	0.025393	51.66874	0.096849	51.66874	0.096849	51.613051	Loughton, East	Loughton	710197945317117953	en	6874	"#Welbeck2016"	433		Pacific Time (US & Canada)	-	211	Raph_Tekenah		Point	0	0	2639	true	3140659871	2
in	Uefalona init 👏👏👏	Wed Mar 16 20:20:33 +0000 2016				1458159633822	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/4f060a213b552e5f.json	United Kingdom	city	Polygon	-0.403988	51.55309	-0.403988	51.638576	-0.270137	51.638576	-0.270137	51.55309	Harrow, London	Harrow	710199095235895297	en	9813	London - 18	538			Rob	142	RobbieMetzger	London	Point	-0.1276473	51.5073219	1004	true	365395455	1
pl	uefalona	Wed Mar 16 20:25:27 +0000 2016				1458159927751	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5d838f7a011f4a2d.json	United Kingdom	admin	Polygon	-0.510365	51.286702	-0.510365	51.691824	0.334043	51.691824	0.334043	51.286702	London, England	London	710200328063459330	en-GB	6430	Arsenal, Anime and Movies, PSN: MR_KA_95 #TeamCap	154			Kylo Ren	115	KierenA95	"London "	Point	-0.1276473	51.5073219	1901	true	3326842648	31
und	Elneny 1-1 #barcavsars	Wed Mar 16 20:55:21 +0000 2016				1458161721641	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/19fb44c326108603.json	United Kingdom	city	Polygon	-0.230949	51.21315	-0.230949	51.268978	-0.130394	51.268978	-0.130394	51.21315	Redhill, South East	Redhill	710207852183494661	en	12594	Born in Mauritius, sports enthusiast, loves travelling,  Photography, Lifelong LFC fan, works for the #NHS #MyMauritius	1641		London	Zeiyad	1165	zeiyadY	UK	Point	-3.2765752	54.7023545	412	true	87550343	33
